X	9515 動 搧 【替】sàm ['搧喙䫌', ' '] 掌嘴、打耳光
X	9516 動 搧 siàn ['搧喙䫌', ' '] 打耳光
O	9517 動 搩 【替】kiat ['提', '石', '頭', '共', '伊', '搩', '落去', '。'] 拿石頭砸他。
X	9518 動 搪 【替】tn̄g ['我', '佇', '路', '口', '搪著', '伊', '。'] 我在路口遇到他。
X	9520 動 搭 【白】tah ['搭胸坎', ' '] 拍胸脯
O	9521 動 搵 ùn ['面巾', '搵', '予', '澹', '。'] 把毛巾沾溼。
O	9522 動 搶 【白】tshiúnn ['你', '哪會', '使', '搶', '人', '的', '物件', '？'] 你怎麼可以搶別人的東西？
O	9523 動 摃 【替】kòng ['摃', '囡仔', ' '] 打小孩
O	9525 動 斟 【替】thîn ['你', '水', '斟', '了', '傷', '滇', '。'] 你水倒得太滿。
O	9526 形 新 sin ['新', '厝', ' '] 新家
O	9528 熟 搧大耳 siàn-tuā-hīnn/siàn-tuā-hī ['這', '个', '物件', '無', '遐', '貴', '，', '你', '去', '予', '人', '搧大耳', '矣', '。'] 這個東西沒這麼貴，你被騙了。
O	9529 動 搝大索 khiú-tuā-soh ['\ue701', '彼', '班', '搝大索', '搝', '贏', '，', '逐家', '攏', '足', '歡喜', '的', '。'] 他們那班拔河贏了，大家都很高興。
O	9530 動 搖手 iô-tshiú ['你', '若無', '佮意', '就', '搖手', '。'] 你如果不喜歡就搖手。
O	9531 動 搵水 ùn tsuí ['這', '塊', '布', '提', '去', '搵水', '。'] 這塊布拿去沾水。
O	9532 名 損失 sún-sit ['你', '愛', '賠償', '我', '的', '損失', '。'] 你必須賠償我的損失。
O	9535 動 搶劫 tshiúnn-kiap ['強盜', '去', '搶劫', '銀行', '。'] 強盜去搶劫銀行。
O	9536 動 搖尾 iô bué/iô bé ['彼', '隻', '狗仔', '咧', '搖尾', '。'] 那隻狗在搖尾巴。
O	9539 動 搜身軀 tshiau sin-khu ['警察', '懷疑', '伊', '有', '紮', '毒', '品', '，', '共', '伊', '搜身軀', '。', ' '] 警察懷疑他攜帶毒品，遂進行搜身。
O	9542 動 搭油 tah iû ['伊', '去', '搭油', '。'] 他拿空瓶去買油。
O	9544 熟 搦屎搦尿 la̍k-sái-la̍k-jiō/la̍k-sái-la̍k-liō ['自', '細', '漢', '共', '伊', '搦屎搦尿', '晟養', '大', '漢', '，', '想', '袂', '到', '伊', '遮爾', '不孝', '。'] 從小辛勞的將他扶養長大，沒想到他這麼不孝。
O	9546 動 搭架 tah-kè ['欲', '漆', '懸', '的', '所在', '就', '愛', '搭架', '。'] 要油漆高的地方就要搭架子。
O	9549 形 搢風 tsìnn-hong ['這', '向', '搢風', '真', '歹', '行', '。'] 這個方向逆風很難走。
O	9550 動 搧風 siàn-hong ['你', '共', '烘爐', '提', '去', '外口', '搧風', '，', '按呢', '火', '才會', '較', '炎', '。'] 你把火爐拿到外面當著風吹，這樣火勢才比較大。
O	9551 動 搬厝 puann-tshù ['因為', '伊', '不時', '換', '頭路', '，', '所以', '定', '定', '咧', '搬厝', '。'] 因為他不斷的換工作，所以經常在搬家。
O	9554 動 損害 sún-hāi ['食薰', '毋但', '了錢', '閣', '會', '損害', '身體', '。'] 抽煙不但浪費錢，還會損害身體。
O	9555 動 損神 sńg-sîn ['我', '這', '禮拜', '為', '著', '伊', '的', '代誌', '，', '無眠', '閣', '損神', '。'] 我這禮拜為了他的事，失眠又傷神。
O	9556 動 斟茶 thîn tê ['去', '共', '人客', '斟茶', '。'] 去幫客人倒茶。
X	9558 形 斟酌 tsim-tsiok ['這', '件', '代誌', '你', '愛', '想', '予', '斟', '酌', '。'] 這件事你要想清楚。
O	9559 動 斟酒 thîn tsiú ['斟酒', '愛', '細', '膩', '，', '毋通', '斟', '傷', '滇', '。'] 斟酒要小心點，不要倒太滿。
O	9560 動 搢做前 tsìnn-tsò-tsîng/tsìnn-tsuè-tsîng ['伊', '萬項', '代誌', '攏', '欲', '搢做前', '。'] 他不論做什麼事情都要搶第一。
X	9562 名 新婦 sin-pū ['阿', '滿', '仔', '，', '你', '當時', '欲', '娶新婦', '？'] 阿滿，你什麼時候要娶媳婦？
O	9564 動 搬徙 puann-suá ['這', '塊', '桌仔', '毋通', '搬徙', '。'] 這張桌子不要移動。
O	9566 動 搧喙䫌 siàn-tshuì-phué ['伊', '講白賊', '去', '予', '阿母', '搧喙䫌', '。'] 他說謊被媽媽打耳光。
O	9568 動 搪著 tn̄g-tio̍h ['伊', '定', '定', '來', '遮', '，', '我', '不時', '佇', '路', '裡', '搪著', '。'] 他常來這裡，我也常在路上遇到他。
O	9569 形 新進 sin-tsìn ['伊', '是', '新進', '的', '員', '工', '。'] 他是剛到任的員工。
O	9570 動 損傷 sún-siong ['這', '擺', '的', '地動', '佳哉', '攏', '無', '造', '成', '損傷', '。'] 這次的地震幸好都沒有造成損傷。
O	9571 熟 搝搝搦搦 khiú-khiú-la̍k-la̍k ['為', '著', '一屑仔', '錢', '佇', '街仔路', '搝搝搦搦', '，', '敢', '會', '看口', '得', '？'] 為了一點點錢在街道上拉拉扯扯，難道不羞恥嗎？
O	9572 動 搬話 puann-uē ['你', '毋通', '烏', '白', '搬話', '，', '害', '人', '拍歹', '感情', '。'] 你不要胡亂搬弄是非，害別人傷了感情。
O	9578 動 搬請 puann-tshiánn ['這', '个', '問', '題', '真', '專', '業', '，', '愛', '搬請', '專', '家', '來', '提供', '意見', '。'] 這個問題很專業，要請專家來提供意見。
O	9581 動 損蕩 sńg-tn̄g ['山頂', '彼陣', '猴', '定', '定', '落山', '來', '損蕩', '人', '的', '果子園', '。'] 山上那群猴子常常下山來破壞人家的果園。
O	9585 動 摃龜 kòng-ku ['買', '彩', '券', '摃龜', '的', '比', '著獎', '的', '較', '濟', '。'] 買彩券未中獎的比中獎的多。
O	9586 動 搭嚇 tah-hiannh ['囡仔', '若', '搭嚇', '就', '會', '吼', '袂', '煞', '。'] 小孩子若受到驚嚇就會哭個不停。
O	9587 動 搬戲 puann-hì ['戲班', '咧', '搬戲', '。'] 戲班在演戲。
O	9589 形 新點點 sin-tiám-tiám ['伊', '穿', '一', '軀', '新點點', '的', '洋裝', '來', '食', '喜酒', '。'] 她穿一套嶄新的洋裝來喝喜酒。
O	9592 動 摃鐘 kòng-tsing ['校長', '兼', '摃鐘', '。'] 校長也要當，敲鐘的工友也得做。形容單位小員工少，主管也要兼做打雜的工作。
O	9593 動 搦權 la̍k-khuân ['若', '予伊', '搦權', '，', '咱', '就', '無', '伊', '法', '。'] 若被他掌權，我們就拿他沒轍。
O	9594 形 暗 àm ['遮', '傷', '暗', ' '] 這裡太暗
O	9595 動 會 【替】ē ['伊', '會', '食', '會', '睏', '，', '你', '免', '煩惱', '。'] 他能吃能睡，你別擔心。
O	9599 動 楔 【替】seh ['對', '窗仔', '縫', '楔', '物件', '入去', '。'] 從窗子縫隙塞東西進去。
O	9600 動 楗 【替】kīng ['你', '去', '提', '杉仔柴', '來', '共', '門', '小', '楗', '一', '下', '。'] 你去拿杉木塊來把門稍微撐一下。
O	9601 形 楞 【替】gông ['頭', '楞', '楞', ' '] 頭暈暈的
O	9603 名 楦 hùn ['鞋', '楦', ' '] 鞋模
O	9606 副 暗中 àm-tiong ['暗中', '探聽', '伊', '的', '消息', '。'] 暗中打聽他的消息。
O	9607 熟 楔手縫 seh-tshiú-phāng ['你', '遮的', '錢', '，', '閣', '無夠', '我', '楔手縫', '。'] 你這些錢，還不夠我塞手指縫。
X	9608 名 會仔 huē-á/hē-á ['標會仔', ' '] 發起互助會
O	9613 動 暗示 àm-sī ['伊', '共', '你', '𥍉目', '，', '就是', '暗示', '你', '毋通', '加講話', '。'] 他向你眨眼，就是暗示你不要多話。
O	9614 副 會用得 ē-īng-tit ['功課', '寫', '完', '，', '咱', '就', '會用得', '看', '電視', '。'] 功課寫完，我們就可以看電視。
O	9616 動 會合 huē-ha̍p ['我', '約', '伊', '今仔日', '中晝', '佇', '公園', '會合', '，', '做', '伙', '去', '看', '櫻花', '。'] 我約他今天中午在公園會合，要一起去賞櫻。
O	9619 名 暗行 àm-hīng ['你', '毋通', '使', '暗行', '害', '人', '。'] 你不要耍陰險害人。
O	9620 名 暗步 àm-pōo ['伊', '定', '定', '用', '暗步', '欲', '陷害', '人', '。'] 他常耍詭計要陷害人。
O	9621 副 會使 ē-sái ['我', '功課', '若', '寫', '好', '就', '會使', '去', '看', '電影', '矣', '。'] 我功課如果寫好就可以去看電影了。
O	9622 副 會使得 ē-sái-tit ['這', '項', '物件', '閣', '會使得', '用', '，', '毋通', '擲', '掉', '。'] 這個東西還可以使用，不要丟掉。
O	9624 動 楔空 seh-khang ['伊', '提', '錢', '欲', '共', '警察', '楔空', '，', '警察', '顛倒', '共', '罰', '較', '濟', '錢', '。'] 他拿錢要向警察行賄，警察反而罰他更多錢。
O	9625 動 楔後手 seh-āu-tshiú ['愈', '落伍', '的', '國', '家', '，', '楔後手', '的', '現象', '愈', '普遍', '。'] 愈落後的國家，賄賂的現象愈普遍。
O	9627 動 暗崁 àm-khàm ['伊', '暗崁', '足', '濟', '外路仔', '做', '私奇', '，', '無', '予', '\ue701', '某', '知', '。', ' '] 他私藏很多外快當私房錢，沒讓他太太知道。
O	9628 名 暗時 àm-sî ['暗時', '你', '莫', '佇', '外口', '拋拋走', '。'] 晚上你不要在外面四處亂跑。
O	9631 形 暗眠摸 àm-bîn-bong ['這馬', '外口', '暗眠摸', '，', '你', '閣', '欲', '出', '去', '？'] 現在外面一片漆黑，你還要出去？
O	9632 動 會做得 ē-tsò-tit/ē-tsuè-tit ['這', '件', '代誌', '會做得', '。'] 這件事情可行。
X	9635 副 會得 ē-tit ['會得過', '日', '就', '好', '矣', '，', '毋免', '欣羨', '別人', '好額', '。'] 日子過得下去就好，不用羨慕別人富裕。
X	9636 副 會得通 ē-tit-thang ['是', '伊', '共', '我', '暗示', '，', '我', '才會', '得', '通過', '關', '。'] 是他給我暗示，我才得以過關。
O	9642 動 會堪得 ē-kham-tit ['伊', '的', '身體', '敢', '會堪得', '這', '款', '粗', '重', '的', '工課', '？'] 他的身體受得了這種粗重的工作嗎？
O	9645 名 業債 gia̍p-tsè ['你', '業債', '猶未', '還', '清', '。'] 你孽債尚未還清。
O	9646 副 會當 ē-tàng ['第一', '个', '要', '求', '我', '會當', '答應', '你', '，', '第', '二', '个', '我', '就', '愛', '閣', '考慮', '一', '下', '。'] 第一個要求我可以答應你，第二個要求我就得再考慮一下才行。
O	9648 名 暗路 àm-lōo ['暗路', '毋通', '行', '。'] 不要走不光明的道路。勸人不可步入歧途。
O	9650 名 暗暝 àm-mê/àm-mî ['無', '月', '光', '的', '暗暝', '。'] 沒有月光的夜晚。
X	9651 形 暗漠漠 àm-bo̍k-bo̍k ['外口', '無', '路燈', '，', '暗', '漠漠', '。'] 外面沒有路燈，黑漆漆的。
O	9652 形 暗趖趖 àm-sô-sô ['公園', '內', '暗趖趖', '，', '看', '著', '足', '恐怖', '。'] 公園裡黑漆漆，看來很恐怖。
O	9653 形 暗毿 àm-sàm ['彼', '種', '暗毿', '所在', '你', '上', '好', '莫', '去', '。'] 那種陰森森的地方你最好不要去。
O	9654 名 暗毿病 àm-sàm-pēnn/àm-sàm-pīnn ['伊', '有', '僫', '對', '人', '講起', '的', '暗毿病', '。'] 他有難以啟齒的病。
O	9656 動 會曉 ē-hiáu ['這', '條', '歌', '你', '會曉', '唱', '袂', '？'] 這首歌你會不會唱？
O	9659 名 暗頭仔 àm-thâu-á ['阮', '翁', '差', '不', '多', '暗頭仔', '就', '會', '轉來', '，', '你', '閣', '等', '一', '下', '。'] 我先生差不多傍晚就會回來，你再等一下。
O	9662 形 歁 【替】khám ['伊', '有', '夠', '歁', '。'] 他很笨。
O	9663 動 歇 hioh ['做', '咧', '歇', '咧', '，', '欲', '做', '到', '當時', '？'] 做做停停，要做到什麼時候？
O	9665 名 歲 【文】suè ['凶', '歲', ' '] 凶年
O	9666 動 毀 huí ['田園', '厝宅', '全', '毀', '了了', '。'] 田產家宅全毀了。
O	9667 形 準 tsún ['你', '臆', '了', '真', '準', '。'] 你猜得真準。
O	9668 動 溜 liu ['溜', '落來', ' '] 滑下來
O	9670 形 溡 【替】tshî ['這', '幾', '日', '仔', '落雨', '，', '厝內', '塗跤', '溡', '溡', '。'] 這幾天下雨，屋子裡的地板潮潮的。
O	9671 動 溢 ik ['水', '溢', '出來', '矣', '。'] 水溢出來了。
O	9672 名 溪 khe/khue ['溪', '頭', ' '] 河川的上游
O	9673 動 歇工 hioh-kang ['好', '歇工', '矣', '。'] 該休息了。
O	9676 名 溝仔 kau-á ['溝仔', '若無', '清', '，', '落', '大', '雨', '的', '時', '就', '會', '積', '水', '。'] 水溝如果沒有疏通，下大雨時就會積水。
O	9678 名 溪仔墘 khe-á-kînn/khue-á-kînn ['有', '人', '佇', '溪仔墘', '釣', '魚', '。'] 有人在溪邊釣魚。
O	9679 動 歇冬 hioh-tang ['阮', '囝', '嘛', '咧欲', '歇冬', '矣', '。'] 我兒子也快要放寒假了。
O	9681 動 溢刺酸 ik-tshiah-sng ['胃', '無', '好', '會', '溢刺酸', '。'] 胃不好會胃酸逆流。
O	9682 動 準拄好 tsún-tú-hó ['遐的', '數', '就', '準拄好', '矣', '。'] 那些帳就算扯平了。
O	9687 形 準時 tsún-sî ['伊', '逐日', '都', '準時', '上', '班', '。'] 他每天都準時上班。
O	9688 動 準做 tsún-tsò/tsún-tsuè ['我', '的', '苦勸', '你', '若', '毋', '聽', '，', '就', '準做', '我', '無', '交', '你', '這', '个', '朋友', '。'] 我的勸告你如果不聽，就當做我沒有交你這個朋友。
O	9689 動 歇晝 hioh-tàu ['等', '一', '下', '歇晝', '，', '咱', '做', '伙', '去', '食', '飯', '好', '無', '？'] 等一會兒午休，我們一起去吃飯好不好？
O	9690 動 溫習 un-si̍p ['伊', '佇', '房間', '溫習', '功課', '，', '莫', '共', '伊', '吵', '。'] 他在房間複習功課，不要吵他。
O	9691 動 準備 tsún-pī ['我', '愛', '準備', '明仔載', '的', '考試', '。'] 我必須準備明天的考試。
O	9692 動 歇喘 hioh-tshuán ['小', '歇喘', '一', '下', '，', '我', '忝', '甲', '行', '袂', '去', '矣', '。'] 稍微休息一下，我累得走不動了。
O	9693 動 歇寒 hioh-kuânn ['阮', '明仔載', '就', '開', '始', '歇寒', '，', '免', '去', '學校', '上課', '矣', '。'] 我們明天就開始放寒假，不用去學校上課了。
O	9694 動 歇睏 hioh-khùn ['你', '小', '歇睏', '一', '下', '，', '好', '無', '？'] 你稍微休息一下，好嗎？
O	9695 動 歇暗 hioh-àm ['欲', '佇', '遮', '歇暗', '無', '？'] 要在這裡歇宿嗎？
O	9697 形 歁歁 khám-khám ['你', '歁歁', '呢', '，', '敢', '佇', '伊', '的', '面頭前', '講白賊', '。'] 你真笨呢，敢在他面前說謊。
O	9699 名 歁話 khám-uē ['歁話', '講', '規', '擔', '。'] 說一大堆傻話。
O	9700 形 溫馴 un-sûn ['伊', '個', '性', '真', '溫馴', '。'] 他的個性真溫和。
O	9701 名 歲壽 huè-siū/hè-siū ['這馬', '的', '人', '歲壽', '加', '真', '長', '，', '真', '濟', '人', '食', '甲', '八', '、', '九十', '歲', '。'] 現在的人較長壽，很多人活到八、九十歲。
O	9702 動 歇暝 hioh-mê/hioh-mî ['伊', '下暗', '去', '旅社', '歇暝', '。'] 他今天晚上去旅館住宿。
O	9703 形 極端 ki̍k-tuan ['伊', '的', '個', '性', '真', '極端', '。'] 他的個性很極端。
O	9704 動 準算 tsún-sǹg ['伊', '講', '的', '話', '攏', '有', '準算', '。'] 他說的話都算數。
O	9705 動 歇熱 hioh-jua̍h/hioh-lua̍h ['恁', '學校', '當時', '開', '始', '歇熱', '？'] 你們學校甚麼時候開始放暑假？
O	9707 名 歲頭 huè-thâu/hè-thâu ['歲頭', '遐', '濟', '矣', '，', '閣', '遮爾', '歹性地', '。'] 年紀那麼大了，脾氣還這麼壞。
O	9711 動 溶 【白】iûnn ['糖', '溶', '去', '矣', '。'] 糖溶化了。
O	9713 形 滇 【替】tīnn ['茶', '愛', '斟', '予', '滇', '。'] 茶要倒滿。
O	9714 形 滑 ku̍t ['塗跤', '真', '滑', '，', '行路', '愛', '細', '膩', '。'] 地板很滑，走路要小心。
O	9715 動 滒 【替】kō ['麻糍', '滒', '塗豆麩', '。'] 餈粑沾花生粉。
X	9716 名 滓 【替】tái ['茶滓', ' '] 茶垢
O	9717 動 煎 【文】tsian ['煎', '卵', ' '] 煎蛋
X	9718 動 煎 【白】tsuann ['煎藥仔', ' '] 熬湯藥
O	9719 動 煏 【替】piak ['竹管', '予', '火燒', '甲', '煏', '開', '。'] 竹管被火燒得爆開。
O	9720 名 煙 ian ['煙', '一直', '衝', '出來', '。'] 煙一直衝出來。
X	9721 動 煞 【白】suah ['煞戲', ' '] 戲散場
X	9722 動 煞 【替】sannh ['伊', '走', '一', '下', '傷', '緊', '，', '去', '煞著', '矣', '。'] 他跑得太快，岔氣了。
O	9723 動 煠 sa̍h ['肉', '煠', '有', '熟', '無', '？'] 肉燙熟了嗎？
O	9724 動 煡 【替】khi̍t ['蓮藕', '粉', '摻', '糖', '煡', '煡', '咧', '，', '真', '好', '食', '。'] 蓮藕粉加糖煮成糊狀，很好吃。
O	9726 動 煞心 sannh-sim ['看', '著', '貴重', '的', '物件', '伊', '就', '煞心', '。'] 看到貴重的東西他就渴望得到。
O	9729 動 煞去 suah--khì ['過', '去', '的', '代誌', '就', '準', '煞去', '，', '你', '莫', '閣', '想', '矣', '。'] 過去的事就讓它去吧，你別再想了。
X	9730 形 煞尾 suah-bué/suah-bé ['煞', '尾', '名', ' '] 最後一名
O	9731 動 煏油 piak-iû ['較', '早', '的', '人', '定', '定', '用', '肥', '豬肉', '來', '煏油', '。'] 以前的人常用肥豬肉來炸油。
O	9732 動 煏空 piak-khang ['伊', '食錢', '的', '代誌', '煏空', '矣', '。'] 他貪汙的事敗露了。
O	9733 動 滑倒 ku̍t--tó ['你', '較', '細', '膩', '咧', '，', '毋通', '滑倒', '。'] 你小心一點，不要滑倒。
O	9734 動 煏桌 piak-toh ['伊', '人面', '闊', '，', '交陪', '濟', '，', '結', '婚', '的', '時', '辦', '百二', '桌', '竟然', '閣', '煏桌', '。'] 他人脈廣，交友廣闊，結婚時席開一百二十桌竟然還爆桌。
O	9735 名 煞神 suah-sîn ['古早', '有', '人', '認', '為', '破病', '是', '因為', '犯著', '煞神', '。'] 古時候有人認為生病是因為沖犯了凶神。
O	9736 動 煎茶 tsuann-tê ['人客', '欲', '來', '矣', '，', '你', '緊', '去', '煎茶', '來', '款待', '。'] 客人要來了，你快去燒水泡茶招待他們。
O	9739 動 煞著 suah--tio̍h ['囡仔', '煞著', '就', '愛', '𤆬', '去', '予', '人', '收驚', '。'] 小孩犯煞就要帶去讓人收驚。
O	9740 形 滑溜溜 ku̍t-liu-liu ['你', '行路', '愛', '細', '膩', '，', '塗跤', '滑溜溜', '。'] 你走路要小心，地面非常滑。
O	9741 名 煙腸 ian-tshiâng ['煙腸', '用', '烘', '的', '較', '好', '食', '。'] 香腸用烤的比較好吃。
O	9742 動 煞鼓 suah-kóo ['等', '戲', '煞鼓', '咱', '來去', '食', '宵夜', '。'] 等戲結束我們就去吃消夜。
O	9743 名 煙黗 ian-thûn ['鼎', '底', '牢', '一', '沿', '煙黗', '。'] 鍋底沾了一層煙垢。
O	9744 動 煞戲 suah-hì ['煞戲', '了後', '，', '我', '就', '送', '你', '轉去', '。'] 劇終之後，我就送你回去。
O	9745 動 煎藥仔 tsuann-io̍h-á ['隔壁', '閣', '咧', '煎藥仔', '矣', '！'] 隔壁又在煎藥了！
O	9746 動 照 【文】tsiàu ['若', '照', '按呢', '落去', '，', '代誌', '就', '毋', '好', '矣', '。'] 若照這樣下去，事情就不好了。
O	9747 動 照 【白】tsiò ['遮日', '頭', '照', '袂', '著', '，', '誠', '暗', '。'] 這裡太陽照不到，真暗。
O	9748 動 煨 【替】ue ['煨', '豬跤', ' '] 煨豬腳
O	9749 形 煩 huân ['你', '真正', '有', '夠', '煩', '。'] 你真的很煩。
O	9753 熟 照步來 tsiàu-pōo-lâi ['萬項', '代', '著愛', '照步來', '。'] 一切事項應該要按部就班地處理。
O	9754 熟 照呼照行 tsiàu-hoo-tsiàu-kiânn ['咱', '照呼照行', '，', '你', '莫', '想欲', '變鬼變怪', '。'] 我們依約行事，你別想搞花樣亂來。
O	9755 副 照起工 tsiàu-khí-kang ['你', '做', '代誌', '嘛', '較', '照起工', '咧', '，', '莫', '定', '定', '想欲', '偷食步', '。'] 你做事要按部就班，不要常常想著要投機取巧。
O	9756 副 照常 tsiàu-siông ['過年', '時', '仔', '這', '間', '店', '照常', '營業', '。'] 過年的時候這間店照常營業。
O	9757 動 煩惱 huân-ló ['醫生', '講', '伊', '無要緊', '，', '你', '毋免', '煩惱', '啦', '！'] 醫生說他不要緊，你不用煩惱啦！
O	9758 副 照實 tsiàu-si̍t ['這', '件', '代誌', '你', '著愛', '照實', '講', '。'] 這件事情你得要照實講。
O	9760 動 照講 tsiàu-kóng ['照講', '我', '按呢', '做', '應', '該', '無毋著', '，', '哪會', '失敗', '咧', '？'] 照說我這樣做應該沒錯，怎麼會失敗呢？
O	9761 動 照鏡 tsiò-kiànn ['出門', '進', '前', '先', '照鏡', '，', '看', '衫', '穿', '有', '好', '勢', '無', '。'] 出門之前先照鏡子，看看衣服穿得整不整齊。
O	9762 動 照顧 tsiàu-kòo ['幼', '囡仔', '需要', '爸母', '全', '心', '的', '照顧', '。'] 幼兒需要父母親全心的照顧。
O	9763 副 當 【白】tng ['花', '當', '紅', ' '] 花正紅
O	9764 動 當 【白】tǹg ['伊', '提', '手指', '去', '當', '。'] 他拿戒指去當。
X	9765 名 痰 thâm ['呸痰', ' '] 吐痰
O	9766 名 痲 muâ ['出', '痲', ' '] 長痲疹
O	9767 名 盞 【白】tsuánn ['玉', '盞', ' '] 玉杯
O	9768 動 睨 【替】gîn ['你', '是', '對', '伊', '按怎', '？', '伊', '哪會', '一直', '共', '你', '睨', '？'] 你對他怎麼啦？他怎麼會一直瞪你？
O	9769 形 矮 é/ué ['伊', '生做', '矮', '矮', '，', '袂', '講', '蓋', '懸', '。'] 他長得矮矮的，不會很高。
O	9771 名 痱仔 puì-á ['彼个', '囡仔', '規身軀', '攏', '生', '痱仔', '。'] 那個小孩子全身都長痱子。
O	9773 副 當地 tong-tē/tong-tuē ['花蓮', '當地', '的', '風', '景', '袂䆀', '，', '咱', '另', '工', '做', '伙', '來去', '𨑨迌', '。'] 花蓮當地的風景不錯，我們改天一起去玩。
O	9774 時 當年 tong-nî ['當年', '恁', '阿爸', '做生理', '趁', '足', '濟', '錢', '。'] 當年你父親做生意時賺很多錢。
O	9776 時 當初 tong-tshoo ['當初', '遮', '一', '片', '攏是', '田', '，', '這馬', '攏', '起', '樓仔厝', '矣', '！'] 當初這裡一大片都是農田，現在都蓋起樓房了！
O	9777 名 當店 tǹg-tiàm ['我', '若', '毋是', '欠', '錢', '，', '哪著', '行', '當店', '？'] 我要不是缺錢，哪需要走當鋪？
O	9778 形 矮肥 é-puî/ué-puî ['伊', '雖然', '人生', '做', '矮肥', '矮肥', '，', '毋過', '跤手', '真', '扭', '掠', '。'] 他雖然長得矮小肥短，不過手腳很敏捷。
O	9779 副 當咧 tng-teh ['我', '當咧', '無閒', '，', '你', '莫', '共', '我', '吵', '。'] 我正在忙，你不要吵我。
X	9781 副 當面 tng-bīn ['我', '會當', '面', '共', '物件', '交', '予伊', '。'] 我會當面將東西交給他。
O	9782 動 當值 tong-ti̍t ['今仔日', '是', '我', '當值', '。'] 今天是我值班。
O	9783 名 痴哥 tshi-ko ['你', '穿', '甲', '遐', '清涼', '，', '毋驚', '去', '拄著', '痴哥', '？'] 你穿得那麼暴露，不怕遇上色狼？
O	9785 疑 當時 tang-sî ['毋知影', '伊', '當時', '才會', '來', '。'] 不知道他什麼時候才會來。
O	9786 副 當時 tong-sî ['當時', '囡仔', '攏', '猶', '細', '漢', '，', '愛', '搦屎搦尿', '。'] 那時候我小孩都還小，需要把屎把尿。
O	9787 動 痴迷 tshi-bê ['阿麗', '生做', '遐', '妖嬌', '，', '真', '濟', '人', '為', '伊', '痴迷', '。'] 阿麗長得那麼妖豔嬌媚，很多人迷戀她。
O	9788 動 當做 tòng-tsò/tòng-tsuè ['我', '共', '你', '當做', '是', '上', '好', '的', '朋友', '。'] 我把你當做是最好的朋友。
O	9789 名 痴情 tshi-tsîng ['阿英', '予伊', '的', '痴情', '感動', '，', '尾仔', '決', '定', '欲', '嫁', '伊', '。'] 阿英被他的痴情感動，最後決定嫁給他。
O	9790 名 當票 tǹg-phiò ['當票', '若無', '去', '，', '你', '的', '金鍊仔', '就', '提', '袂', '轉來', '矣', '。'] 當票如果不見了，你的金項鍊就要不回來了。
O	9791 副 當場 tong-tiûnn ['我', '當場', '就', '佮', '伊', '大細', '聲', '嚷', '。'] 我當場就跟他大聲的吵起來。
O	9793 副 當然 tong-jiân/tong-liân ['用', '心', '拍拚', '做生理', '，', '久來', '當然', '趁', '大', '錢', '。'] 用心努力做生意，時間久了就會賺大錢。
O	9796 熟 當頭白日 tng-thâu-pe̍h-ji̍t/tng-thâu-pe̍h-li̍t ['當頭白日', '你', '就', '毋通', '講白賊', '。'] 光天化日之下你就別說謊了。
O	9797 熟 當頭對面 tng-thâu-tuì-bīn ['逐家', '當頭對面', '共', '話', '講', '予', '清楚', '！'] 大家面對面把話說清楚！
X	9801 名 碇 【白】tiānn ['拋碇', ' '] 船靠岸時，拋下船錨來固定船的位置
O	9802 形 碌 【白】li̍k ['你', '毋通', '傷', '碌', '。'] 你不要太累。
O	9803 動 碎 tshuì ['甌仔', '摔', '一', '下', '碎', '去', '。'] 杯子摔了一下碎掉了。
X	9805 名 碗 uánn ['飯碗', ' '] 吃太快而打破碗，比喻欲速則不達。
O	9806 動 碰 pōng ['我', '佇', '路', '裡', '碰', '著', '伊', '。'] 我在路上遇到他。
O	9807 動 禁 kìm ['火', '禁', '掉', ' '] 把燈關掉或把火熄掉
O	9809 量 稜 【替】līng ['拍', '一', '稜', ' '] 打出一道傷痕
O	9811 名 窟 khut ['山', '窟', ' '] 山穴
O	9812 名 碗公 uánn-kong ['去', '提', '一塊', '碗公', '來', '貯', '菜頭', '湯', '。'] 去拿一個碗公來盛蘿蔔湯。
O	9816 名 窟仔 khut-á ['塗跤', '有', '一', '个', '窟仔', '。'] 地面有一個坑洞。
O	9818 名 禁忌 kìm-khī ['伊', '這', '个', '人', '禁忌', '特', '別', '濟', '。'] 他這個人禁忌特別多。
O	9819 形 窞肚 thām-tóo ['這', '隻', '膨椅', '已', '經', '窞肚', '矣', '。'] 這張沙發已經凹陷下去了。
O	9820 動 禁氣 kìm-khuì ['學', '泅水', '進', '前', '愛', '先', '學', '禁氣', '。'] 學游泳前要先學憋氣。
O	9821 動 碰釘 phòng-ting ['叫', '你', '較', '細', '膩咧', '你', '就', '無愛', '，', '這馬', '食', '碰釘', '矣', '乎', '。'] 叫你小心一點你就不要，現在挨罵了吧。
O	9823 動 禁喙 kìm-tshuì ['你', '身體', '無', '蓋', '好', '，', '有', '一寡', '物件', '著愛', '較', '禁喙', '咧', '。'] 你身體不太好，有一些東西還是要忌口比較好。
O	9828 形 碎糊糊 tshuì-kôo-kôo ['兩', '翁仔某', '冤家', '，', '碗盤', '摔', '甲', '碎糊糊', '。'] 夫妻倆吵架，碗盤摔得破碎不堪。
